"","Time","Tp","Cl","pH","Redox","Leit","Trueb","Cl_2","Fm","Fm_2","EVENT"
"17858",2016-08-15 16:26:00,7,0.17,8.3,754,211,0.022,0.113,1662,811,FALSE
"17859",2016-08-15 16:27:00,7,0.17,8.3,754,211,0.022,0.114,1651,810,FALSE
"17860",2016-08-15 16:28:00,7,0.17,8.3,752,211,0.021,0.113,1734,809,FALSE
"17861",2016-08-15 16:29:00,7,0.17,8.31,753,211,0.022,0.113,1673,855,FALSE
"17862",2016-08-15 16:30:00,7,0.17,8.31,754,211,0.022,0.114,1688,861,FALSE
"17863",2016-08-15 16:31:00,7,0.17,8.31,753,211,0.022,0.114,1667,868,FALSE
"17864",2016-08-15 16:32:00,7,0.17,8.31,754,211,0.022,0.113,1620,868,FALSE
"17865",2016-08-15 16:33:00,7,0.17,8.31,754,211,0.022,0.113,1593,868,FALSE
"17866",2016-08-15 16:34:00,7,0.17,8.31,752,211,0.022,0.114,1603,875,FALSE
"17867",2016-08-15 16:35:00,7,0.18,8.3,753,211,0.022,0.114,1597,873,FALSE
"17868",2016-08-15 16:36:00,7,0.17,8.3,754,211,0.021,0.113,1640,878,FALSE
"17869",2016-08-15 16:37:00,7,0.17,8.3,754,211,0.023,0.114,1650,875,FALSE
"17870",2016-08-15 16:38:00,7,0.17,8.3,753,211,0.022,0.113,1592,873,FALSE
"17871",2016-08-15 16:39:00,7,0.17,8.31,754,211,0.021,0.114,1649,864,FALSE
"17872",2016-08-15 16:40:00,7,0.17,8.3,754,211,0.022,0.114,1614,864,FALSE
"17873",2016-08-15 16:41:00,7,0.17,8.3,753,211,0.021,0.114,1622,869,FALSE
"17874",2016-08-15 16:42:00,7,0.16,8.3,753,211,0.022,0.114,1636,868,FALSE
"17875",2016-08-15 16:43:00,7,0.17,8.3,754,211,0.022,0.114,1627,872,FALSE
"17876",2016-08-15 16:44:00,7,0.17,8.3,753,211,0.021,0.114,1633,873,FALSE
"17877",2016-08-15 16:45:00,7,0.17,8.3,754,211,0.021,0.114,1650,873,FALSE
"17878",2016-08-15 16:46:00,7,0.16,8.29,754,211,0.021,0.114,1636,873,FALSE
"17879",2016-08-15 16:47:00,7,0.16,8.29,753,211,0.021,0.113,1627,868,FALSE
"17880",2016-08-15 16:48:00,7,0.16,8.28,754,211,0.022,0.114,1649,866,FALSE
"17881",2016-08-15 16:49:00,7,0.16,8.28,754,211,0.022,0.113,1671,868,FALSE
"17882",2016-08-15 16:50:00,7,0.16,8.28,753,211,0.023,0.113,1663,864,FALSE
"17883",2016-08-15 16:51:00,7,0.17,8.28,754,211,0.024,0.114,1665,869,FALSE
"17884",2016-08-15 16:52:00,7,0.16,8.28,753,211,0.022,0.114,1644,868,FALSE
"17885",2016-08-15 16:53:00,7,0.17,8.28,754,211,0.022,0.114,1636,866,FALSE
"17886",2016-08-15 16:54:00,7,0.17,8.28,755,211,0.022,0.114,1659,876,FALSE
"17887",2016-08-15 16:55:00,7,0.17,8.28,754,211,0.022,0.114,1625,869,FALSE
"17888",2016-08-15 16:56:00,7,0.17,8.27,754,211,0.022,0.114,1621,868,FALSE
"17889",2016-08-15 16:57:00,7,0.17,8.27,754,211,0.022,0.114,1621,873,FALSE
"17890",2016-08-15 16:58:00,7,0.17,8.26,754,211,0.022,0.114,1645,876,FALSE
"17891",2016-08-15 16:59:00,7,0.17,8.27,754,211,0.022,0.114,1614,873,FALSE
"17892",2016-08-15 17:00:00,7,0.17,8.26,754,211,0.022,0.114,1648,870,FALSE
"17893",2016-08-15 17:01:00,7,0.17,8.26,754,211,0.023,0.114,1626,870,FALSE
"17894",2016-08-15 17:02:00,7,0.17,8.26,755,211,0.023,0.114,1677,869,FALSE
"17895",2016-08-15 17:03:00,7,0.17,8.26,754,211,0.022,0.114,1619,869,FALSE
"17896",2016-08-15 17:04:00,7,0.17,8.26,754,211,0.023,0.114,1634,868,FALSE
"17897",2016-08-15 17:05:00,7,0.17,8.26,754,211,0.023,0.114,1604,866,FALSE
"17898",2016-08-15 17:06:00,7,0.17,8.26,754,211,0.023,0.114,1615,876,FALSE
"17899",2016-08-15 17:07:00,7,0.17,8.26,755,211,0.023,0.114,1611,872,FALSE
"17900",2016-08-15 17:08:00,7,0.17,8.26,754,211,0.023,0.114,1586,868,FALSE
"17901",2016-08-15 17:09:00,7,0.17,8.26,754,211,0.023,0.116,1527,872,FALSE
"17902",2016-08-15 17:10:00,7,0.17,8.26,754,211,0.023,0.114,1568,873,FALSE
"17903",2016-08-15 17:11:00,7,0.17,8.26,754,211,0.023,0.114,1561,873,FALSE
"17904",2016-08-15 17:12:00,7,0.17,8.26,754,211,0.023,0.116,1515,869,FALSE
"17905",2016-08-15 17:13:00,7,0.17,8.26,754,211,0.027,0.114,1549,870,FALSE
"17906",2016-08-15 17:14:00,7,0.17,8.26,754,211,0.028,0.114,1526,872,FALSE
"17907",2016-08-15 17:15:00,7,0.16,8.26,754,211,0.023,0.114,1550,875,FALSE
"17908",2016-08-15 17:16:00,7,0.16,8.26,754,211,0.023,0.116,1547,872,FALSE
"17909",2016-08-15 17:17:00,7,0.16,8.26,754,211,0.023,0.114,1532,869,FALSE
"17910",2016-08-15 17:18:00,7,0.16,8.26,754,211,0.022,0.116,1543,870,FALSE
"17911",2016-08-15 17:19:00,7,0.16,8.26,754,211,0.022,0.114,1563,869,FALSE
"17912",2016-08-15 17:20:00,7,0.16,8.26,754,211,0.022,0.114,1530,866,FALSE
"17913",2016-08-15 17:21:00,7,0.16,8.26,754,211,0.022,0.116,1486,869,FALSE
"17914",2016-08-15 17:22:00,7,0.16,8.26,754,211,0.022,0.114,1488,878,FALSE
"17915",2016-08-15 17:23:00,7,0.16,8.26,754,211,0.022,0.114,1520,869,FALSE
"17916",2016-08-15 17:24:00,7,0.16,8.26,754,211,0.023,0.114,1521,873,FALSE
"17917",2016-08-15 17:25:00,7,0.16,8.26,754,211,0.022,0.116,1504,870,FALSE
"17918",2016-08-15 17:26:00,7,0.16,8.26,754,211,0.022,0.114,1516,869,FALSE
"17919",2016-08-15 17:27:00,7,0.16,8.26,754,211,0.022,0.114,1543,866,FALSE
"17920",2016-08-15 17:28:00,7,0.16,8.26,754,211,0.022,0.114,1503,876,FALSE
"17921",2016-08-15 17:29:00,7,0.17,8.26,754,211,0.022,0.114,1549,869,FALSE
"17922",2016-08-15 17:30:00,7,0.17,8.26,754,211,0.022,0.116,1546,869,FALSE
"17923",2016-08-15 17:31:00,7,0.17,8.26,754,211,0.022,0.114,1547,872,FALSE
"17924",2016-08-15 17:32:00,7,0.17,8.27,753,211,0.022,0.114,1521,879,FALSE
"17925",2016-08-15 17:33:00,7,0.17,8.27,754,211,0.022,0.114,1503,878,FALSE
"17926",2016-08-15 17:34:00,7,0.17,8.28,754,211,0.022,0.114,1535,872,FALSE
"17927",2016-08-15 17:35:00,7,0.17,8.28,754,211,0.022,0.114,1509,876,FALSE
"17928",2016-08-15 17:36:00,7,0.17,8.28,754,211,0.023,0.114,1517,869,FALSE
"17929",2016-08-15 17:37:00,7,0.17,8.28,754,211,0.028,0.114,1545,866,FALSE
"17930",2016-08-15 17:38:00,7,0.17,8.28,753,211,0.022,0.114,1526,868,FALSE
"17931",2016-08-15 17:39:00,7,0.17,8.28,754,211,0.022,0.114,1538,869,FALSE
"17932",2016-08-15 17:40:00,7,0.17,8.29,754,211,0.022,0.114,1630,869,FALSE
"17933",2016-08-15 17:41:00,7,0.17,8.3,754,211,0.022,0.114,1581,872,FALSE
"17934",2016-08-15 17:42:00,7,0.17,8.3,754,211,0.022,0.116,1572,872,FALSE
"17935",2016-08-15 17:43:00,7,0.17,8.3,754,211,0.022,0.116,1491,866,FALSE
"17936",2016-08-15 17:44:00,7,0.17,8.3,754,211,0.023,0.114,1533,873,FALSE
"17937",2016-08-15 17:45:00,7,0.17,8.3,754,211,0.022,0.114,1509,875,FALSE
"17938",2016-08-15 17:46:00,7,0.17,8.3,754,211,0.023,0.114,1505,878,FALSE
"17939",2016-08-15 17:47:00,7,0.17,8.3,754,211,0.023,0.114,1489,869,FALSE
"17940",2016-08-15 17:48:00,7,0.17,8.3,754,211,0.023,0.113,1511,869,FALSE
"17941",2016-08-15 17:49:00,7,0.17,8.3,754,211,0.023,0.114,1476,870,FALSE
"17942",2016-08-15 17:50:00,7,0.17,8.3,752,211,0.038,0.114,1493,872,FALSE
"17943",2016-08-15 17:51:00,7,0.17,8.3,754,211,0.023,0.114,1512,866,FALSE
"17944",2016-08-15 17:52:00,7,0.17,8.3,754,211,0.023,0.114,1515,866,FALSE
"17945",2016-08-15 17:53:00,7,0.17,8.3,753,211,0.023,0.114,1509,869,FALSE
"17946",2016-08-15 17:54:00,7,0.17,8.3,754,211,0.023,0.114,1518,869,FALSE
"17947",2016-08-15 17:55:00,7,0.17,8.3,754,211,0.023,0.114,1503,869,FALSE
"17948",2016-08-15 17:56:00,7,0.16,8.3,754,211,0.023,0.114,1460,872,FALSE
"17949",2016-08-15 17:57:00,7,0.17,8.3,754,211,0.023,0.113,1497,875,FALSE
"17950",2016-08-15 17:58:00,7,0.16,8.3,754,211,0.023,0.113,1498,863,FALSE
"17951",2016-08-15 17:59:00,7,0.16,8.3,754,211,0.023,0.114,1506,868,FALSE
"17952",2016-08-15 18:00:00,7,0.16,8.3,753,211,0.023,0.114,1488,876,FALSE
"17953",2016-08-15 18:01:00,7,0.16,8.3,754,211,0.023,0.114,1511,878,FALSE
"17954",2016-08-15 18:02:00,7,0.16,8.29,754,211,0.023,0.114,1487,875,FALSE
"17955",2016-08-15 18:03:00,7,0.16,8.29,753,211,0.023,0.113,1458,863,FALSE
"17956",2016-08-15 18:04:00,7,0.16,8.29,754,211,0.023,0.113,1509,873,FALSE
"17957",2016-08-15 18:05:00,7,0.16,8.29,753,211,0.023,0.113,1504,875,FALSE
"17958",2016-08-15 18:06:00,7,0.16,8.28,754,210,0.023,0.113,1469,881,FALSE
"17959",2016-08-15 18:07:00,7,0.17,8.28,753,211,0.023,0.113,1491,873,FALSE
"17960",2016-08-15 18:08:00,7,0.17,8.28,754,211,0.022,0.113,1505,876,FALSE
"17961",2016-08-15 18:09:00,7,0.17,8.28,753,210,0.022,0.113,1466,872,FALSE
"17962",2016-08-15 18:10:00,7,0.17,8.28,754,211,0.022,0.111,1511,875,FALSE
"17963",2016-08-15 18:11:00,7,0.17,8.28,754,211,0.022,0.113,1494,872,FALSE
"17964",2016-08-15 18:12:00,7,0.17,8.28,754,211,0.022,0.111,1527,868,FALSE
"17965",2016-08-15 18:13:00,7,0.17,8.28,753,211,0.022,0.113,1505,864,FALSE
"17966",2016-08-15 18:14:00,7,0.17,8.28,753,211,0.022,0.113,1511,872,FALSE
"17967",2016-08-15 18:15:00,7,0.18,8.28,754,211,0.022,0.113,1498,876,FALSE
"17968",2016-08-15 18:16:00,7,0.17,8.28,753,211,0.022,0.113,1505,881,FALSE
"17969",2016-08-15 18:17:00,7,0.17,8.28,753,211,0.022,0.111,1510,878,FALSE
"17970",2016-08-15 18:18:00,7,0.17,8.28,754,210,0.021,0.111,1511,876,FALSE
"17971",2016-08-15 18:19:00,7,0.17,8.29,753,211,0.021,0.113,1520,876,FALSE
"17972",2016-08-15 18:20:00,7,0.17,8.29,754,211,0.022,0.114,1494,879,FALSE
"17973",2016-08-15 18:21:00,7,0.17,8.29,754,210,0.022,0.113,1482,873,FALSE
"17974",2016-08-15 18:22:00,7,0.17,8.29,754,211,0.022,0.111,1465,879,FALSE
"17975",2016-08-15 18:23:00,7,0.16,8.29,753,211,0.022,0.111,1483,873,FALSE
"17976",2016-08-15 18:24:00,7,0.17,8.29,753,211,0.022,0.111,1453,873,FALSE
"17977",2016-08-15 18:25:00,7,0.17,8.3,753,211,0.022,0.11,1437,875,FALSE
"17978",2016-08-15 18:26:00,7,0.17,8.3,753,211,0.022,0.11,1436,876,FALSE
"17979",2016-08-15 18:27:00,7,0.17,8.3,752,211,0.022,0.11,1430,873,FALSE
"17980",2016-08-15 18:28:00,7,0.17,8.31,753,211,0.022,0.11,1451,880,FALSE
"17981",2016-08-15 18:29:00,7,0.17,8.31,753,211,0.023,0.11,1466,873,FALSE
"17982",2016-08-15 18:30:00,7,0.17,8.32,752,211,0.022,0.11,1464,872,FALSE
"17983",2016-08-15 18:31:00,7,0.17,8.32,753,211,0.022,0.111,1480,872,FALSE
"17984",2016-08-15 18:32:00,7,0.17,8.32,752,210,0.022,0.11,1472,876,FALSE
"17985",2016-08-15 18:33:00,7,0.17,8.32,753,210,0.022,0.111,1452,878,FALSE
"17986",2016-08-15 18:34:00,7,0.17,8.32,752,211,0.022,0.11,1429,876,FALSE
"17987",2016-08-15 18:35:00,6.9,0.17,8.33,751,210,0.021,0.111,1451,880,FALSE
"17988",2016-08-15 18:36:00,7,0.16,8.33,752,211,0.021,0.11,1443,876,FALSE
"17989",2016-08-15 18:37:00,7,0.16,8.34,752,211,0.021,0.11,1515,879,FALSE
"17990",2016-08-15 18:38:00,7,0.17,8.34,751,211,0.022,0.11,1495,875,FALSE
"17991",2016-08-15 18:39:00,7,0.17,8.35,752,211,0.022,0.11,1475,879,FALSE
"17992",2016-08-15 18:40:00,7,0.17,8.35,752,210,0.022,0.108,1469,878,FALSE
"17993",2016-08-15 18:41:00,7,0.17,8.35,751,211,0.022,0.109,1422,875,FALSE
"17994",2016-08-15 18:42:00,7,0.17,8.35,752,210,0.022,0.11,1451,879,FALSE
"17995",2016-08-15 18:43:00,7,0.17,8.35,751,211,0.024,0.108,1430,885,FALSE
"17996",2016-08-15 18:44:00,7,0.17,8.36,751,210,0.021,0.108,1417,876,FALSE
"17997",2016-08-15 18:45:00,7,0.17,8.37,751,211,0.021,0.108,1447,878,FALSE
"17998",2016-08-15 18:46:00,7,0.17,8.36,751,211,0.021,0.109,1453,876,FALSE
"17999",2016-08-15 18:47:00,7,0.17,8.36,751,211,0.021,0.109,1459,875,FALSE
"18000",2016-08-15 18:48:00,7,0.17,8.36,752,210,0.021,0.109,1431,875,FALSE
